index,Distance in meter,origin_id,destination_id
7024,895.5,E02005795,21085
7025,13916.4,E02005796,4159
7026,14088.8,E02005796,4307
7027,14458.8,E02005796,5056
7028,13860.7,E02005796,9580
7029,8819.5,E02005796,10850
7030,13556.3,E02005796,11188
7031,15635.6,E02005796,12816
7032,15014.5,E02005796,13791
7033,13860.7,E02005796,14277
7034,13535.8,E02005796,15208
7035,13481.5,E02005796,17396
7036,14100.7,E02005796,21085
7037,2266,E02005797,4307
7038,1770.4,E02005797,9580
7039,15322.9,E02005797,10850
7040,1882.5,E02005797,11188
7041,1337.8,E02005797,13791
7042,1770.4,E02005797,14277
7043,2654.3,E02005797,15208
7044,2191.2,E02005797,17396
7045,2278,E02005797,21085
7046,12418.5,E02005798,4307
7047,11922.9,E02005798,9580
7048,12035,E02005798,11188
7049,9799.7,E02005798,13791
7050,11922.9,E02005798,14277
7051,12806.8,E02005798,15208
7052,12343.7,E02005798,17396
7053,12430.5,E02005798,21085
7054,15605.8,E02005893,209
7055,15830,E02005893,293
7056,16085.3,E02005893,775
7057,14279.6,E02005893,2553
7058,15571.4,E02005893,2557
7059,14493.5,E02005893,2790
7060,16039.5,E02005893,4137
7061,14248.1,E02005893,4428
7062,15527.4,E02005893,4431
7063,14645.5,E02005893,4665
7064,547.4,E02005893,5539
7065,4592.9,E02005893,5542
7066,10925.7,E02005893,5543
7067,11261.3,E02005893,5544
7068,355.1,E02005893,5777
7069,13392.7,E02005893,6501
7070,9299.9,E02005893,7108
7071,15517.9,E02005893,7903
7072,9778.6,E02005893,8011
7073,234.2,E02005893,9239
7074,14597.8,E02005893,9489
7075,14777,E02005893,10541
7076,15869.8,E02005893,10576
7077,15517.9,E02005893,10909
7078,15505.6,E02005893,11570
7079,869.9,E02005893,12176
7080,11528.3,E02005893,12266
7081,14485.6,E02005893,12654
7082,15152.9,E02005893,12909
7083,9797,E02005893,13801
7084,11965.8,E02005893,14633
7085,4571,E02005893,14940
7086,10512.8,E02005893,15001
7087,16024.7,E02005893,15795
7088,15843.7,E02005893,17763
7089,11722.7,E02005893,17791
7090,15527.4,E02005893,17810
7091,16068.2,E02005893,18279
7092,14935.3,E02005893,18333
7093,5654.5,E02005893,18375
7094,9775.5,E02005893,18522
7095,10692.1,E02005893,21039
7096,14137.1,E02005900,338
7097,15137.1,E02005900,2267
7098,12045.1,E02005900,2279
7099,13781.4,E02005900,2280
7100,6595.9,E02005900,4428
7101,14260.9,E02005900,4441
7102,15276.2,E02005900,4664
7103,13797.3,E02005900,4665
7104,10739.5,E02005900,4666
7105,1368.1,E02005900,5358
7106,12699,E02005900,7903
7107,10127,E02005900,8011
7108,13749.7,E02005900,9489
7109,15679.3,E02005900,10211
7110,163.7,E02005900,10644
7111,12699,E02005900,10909
7112,12731.8,E02005900,11036
7113,14470,E02005900,11795
7114,14753.7,E02005900,12706
7115,14628.4,E02005900,12792
7116,14657.3,E02005900,12930
7117,1326.9,E02005900,12965
7118,15238.8,E02005900,13368
7119,10623.9,E02005900,13801
7120,15560.9,E02005900,14525
7121,14067.6,E02005900,15146
7122,15679.3,E02005900,15221
7123,15699,E02005900,16351
7124,30.5,E02005900,17037
7125,12035.8,E02005900,17662
7126,15411.2,E02005900,18375
7127,14774.9,E02005900,18692
7128,15699.1,E02005900,19587
7129,14778.6,E02005900,20150
7130,15699.1,E02005900,20481
7131,10371.8,E02005906,24
7132,16032,E02005906,693
7133,4501.7,E02005906,2762
7134,10277.5,E02005906,3357
7135,14894.6,E02005906,4666
7136,8189.8,E02005906,7106
7137,13018.1,E02005906,7883
7138,4392.4,E02005906,15816
7139,16032,E02005906,16088
7140,13532.6,E02005906,18766
7141,4510.1,E02005906,19271
7142,13704.4,E02005906,21394
7143,11635.9,E02006020,349
7144,14167.4,E02006020,5944
7145,11693,E02006020,7232
7146,13999,E02006020,7233
7147,11636.3,E02006020,10808
7148,11355.9,E02006020,14549
7149,14149,E02006020,14945
7150,10195.2,E02006020,16885
7151,14489.3,E02006020,17168
7152,3489.1,E02006020,19389
7153,13172,E02006021,5945
7154,9310.2,E02006021,5949
7155,12120.2,E02006021,7221
7156,16073.2,E02006021,9011
7157,11831.8,E02006021,9988
7158,15811.9,E02006021,10727
7159,12434.8,E02006021,10861
7160,14650.5,E02006021,11058
7161,9916,E02006021,13197
7162,13301.4,E02006021,15100
7163,15958.5,E02006021,15107
7164,16029.8,E02006021,15750
7165,15946.5,E02006021,17164
7166,15517.5,E02006021,18789
7167,9449.4,E02006021,19462
7168,9500.2,E02006021,20101
7169,11894.9,E02006021,21237
7170,8542,E02006041,7223
7171,8696.9,E02006041,8759
7172,11791.8,E02006043,7231
7173,11805,E02006043,7241
7174,4805.9,E02006043,7242
7175,4812.9,E02006043,10256
7176,11621.9,E02006043,12948
7177,11896.5,E02006043,13787
7178,11621.9,E02006043,15604
7179,11621.9,E02006043,15723
7180,11495,E02006043,16875
7181,12247.2,E02006043,17203
7182,14647.1,E02006044,7223
7183,9645.3,E02006044,7242
7184,14853.9,E02006044,8759
7185,9655.4,E02006044,10256
7186,1238.7,E02006045,7231
7187,1252,E02006045,7241
7188,12986.3,E02006045,7242
7189,12996.4,E02006045,10256
7190,856.5,E02006045,12948
7191,1343.4,E02006045,13787
7192,856.5,E02006045,15604
7193,856.5,E02006045,15723
7194,942,E02006045,16875
7195,1694.2,E02006045,17203
7196,8640.2,E02006046,7204
7197,13881.6,E02006046,7231
7198,13894.9,E02006046,7241
7199,8833.8,E02006046,7974
7200,12805.3,E02006046,12948
7201,13986.3,E02006046,13787
7202,12805.3,E02006046,15604
7203,12805.3,E02006046,15723
7204,13584.9,E02006046,16875
7205,14337.1,E02006046,17203
7206,8833.8,E02006046,17523
7207,7588.6,E02006046,19971
7208,9132.2,E02006057,1426
7209,8386.9,E02006057,1671
7210,14406,E02006057,1776
7211,10422.5,E02006057,1778
7212,8426.6,E02006057,3723
7213,13351,E02006057,5590
7214,494.7,E02006057,5592
7215,4018,E02006057,6639
7216,4186.1,E02006057,9320
7217,14825.2,E02006057,10107
7218,4148,E02006057,10132
7219,837.3,E02006057,11110
7220,2303.4,E02006057,12073
7221,14592.8,E02006057,13117
7222,14494.6,E02006057,13173
7223,2076.7,E02006057,14137
7224,8467.4,E02006057,16624
7225,8527.6,E02006057,16926
7226,4037.4,E02006057,16939
7227,8460.2,E02006057,17114
7228,14494.6,E02006057,18060
7229,4262.1,E02006057,18297
7230,12591.6,E02006057,18539
7231,3993.8,E02006057,18580
7232,643.5,E02006057,18872
7233,8467.4,E02006057,19270
7234,13843,E02006057,19413
7235,8931.5,E02006057,20883
7236,826.2,E02006057,20927
7237,14494.6,E02006057,21138
7238,12909.7,E02006058,1426
7239,12164.4,E02006058,1671
7240,14200.1,E02006058,1778
7241,12204.1,E02006058,3723
7242,9096.7,E02006058,5590
7243,4379.5,E02006058,5592
7244,766.9,E02006058,6639
7245,15753.7,E02006058,7547
7246,1156.5,E02006058,9320
7247,1076,E02006058,10132
7248,4085.6,E02006058,11110
7249,6547.6,E02006058,12073
7250,15351.5,E02006058,13198
7251,2991.7,E02006058,14137
7252,12244.9,E02006058,16624
7253,12305.1,E02006058,16926
7254,747.5,E02006058,16939
7255,12237.7,E02006058,17114
7256,713.9,E02006058,18297
7257,791.1,E02006058,18580
7258,4893.9,E02006058,18872
7259,12244.9,E02006058,19270
7260,9588.7,E02006058,19413
7261,12709,E02006058,20883
7262,4196.2,E02006058,20927
7263,12339.4,E02006060,1426
7264,11594.1,E02006060,1671
7265,13629.8,E02006060,1778
7266,11633.8,E02006060,3723
7267,9327.8,E02006060,5590
7268,3809.2,E02006060,5592
7269,196.6,E02006060,6639
7270,15984.8,E02006060,7547
7271,586.2,E02006060,9320
7272,505.7,E02006060,10132
7273,3515.3,E02006060,11110
7274,5977.3,E02006060,12073
7275,15679.4,E02006060,13198
7276,2421.4,E02006060,14137
7277,11674.6,E02006060,16624
7278,11734.8,E02006060,16926
7279,177.2,E02006060,16939
7280,11667.4,E02006060,17114
7281,143.6,E02006060,18297
7282,15798.8,E02006060,18539
7283,220.8,E02006060,18580
7284,4323.6,E02006060,18872
7285,11674.6,E02006060,19270
7286,9819.8,E02006060,19413
7287,12138.7,E02006060,20883
7288,3625.9,E02006060,20927
7289,3424.4,E02006061,682
7290,7467.9,E02006061,1323
7291,14667.3,E02006061,1380
7292,12438.6,E02006061,1383
7293,13935.4,E02006061,1426
7294,14373.2,E02006061,1671
7295,6535.9,E02006061,1776
7296,14641.6,E02006061,1778
7297,10980.2,E02006061,1934
7298,12871.5,E02006061,1942
7299,14412.8,E02006061,3723
7300,7919.7,E02006061,7891
7301,14056.2,E02006061,10771
7302,1443.5,E02006061,10966
7303,14777.2,E02006061,11923
7304,1538.4,E02006061,13093
7305,7810.8,E02006061,13983
7306,14453.7,E02006061,16624
7307,7479.7,E02006061,16803
7308,14513.9,E02006061,16926
7309,14446.5,E02006061,17114
7310,7348.4,E02006061,17657
7311,15071.2,E02006061,18483
7312,14453.6,E02006061,19270
7313,14272.6,E02006061,20883
7314,15527.4,E02006062,682
7315,2610,E02006062,1494
7316,2924.9,E02006062,1669
7317,3961.5,E02006062,1775
7318,2770.6,E02006062,3283
7319,15626.6,E02006062,3429
7320,2292.1,E02006062,9649
7321,2291,E02006062,9886
7322,2727.9,E02006062,10829
7323,2315.8,E02006062,12005
7324,15257.6,E02006062,12662
7325,15257.6,E02006062,12786
7326,3153.1,E02006062,12808
7327,3144.2,E02006062,13022
7328,2108.3,E02006062,14076
7329,15257.6,E02006062,16120
7330,15257.6,E02006062,16151
7331,15257.6,E02006062,16343
7332,15257.6,E02006062,17724
7333,15341.5,E02006062,20704
7334,10621.6,E02006063,682
7335,10640,E02006063,1323
7336,15733.9,E02006063,1426
7337,14778,E02006063,1494
7338,15092.9,E02006063,1669
7339,10964.6,E02006063,1775
7340,3081,E02006063,1776
7341,14152.4,E02006063,1934
7342,12429.6,E02006063,3283
7343,15543.3,E02006063,7891
7344,14460.1,E02006063,9649
7345,14458.9,E02006063,9886
7346,12386.8,E02006063,10829
7347,8069.8,E02006063,10966
7348,14483.8,E02006063,12005
7349,8164.7,E02006063,13093
7350,14869.7,E02006063,13198
7351,15434.5,E02006063,13983
7352,14276.3,E02006063,14076
7353,10651.8,E02006063,16803
7354,10520.5,E02006063,17657
7355,16071.1,E02006063,20883
7356,14849.5,E02006064,682
7357,418.5,E02006064,1494
7358,733.4,E02006064,1669
7359,3313.7,E02006064,1775
7360,15871.7,E02006064,1776
7361,2092.7,E02006064,3283
7362,14948.6,E02006064,3429
7363,16046.4,E02006064,8966
7364,100.6,E02006064,9649
7365,99.4,E02006064,9886
7366,2049.9,E02006064,10829
7367,49.4,E02006064,12005
7368,14579.6,E02006064,12662
7369,14579.6,E02006064,12786
7370,2917.9,E02006064,12808
7371,2909,E02006064,13022
7372,1430.3,E02006064,14076
7373,14579.6,E02006064,16120
7374,14579.6,E02006064,16151
7375,14579.6,E02006064,16343
7376,15751.5,E02006064,17111
7377,14579.6,E02006064,17724
7378,14663.6,E02006064,20704
7379,14805.6,E02006065,682
7380,2276.8,E02006065,1494
7381,2118.3,E02006065,1669
7382,12775.4,E02006065,1670
7383,1284.3,E02006065,1775
7384,13798.3,E02006065,1776
7385,12890.4,E02006065,2133
7386,12829.7,E02006065,3192
7387,12859.9,E02006065,3281
7388,795.3,E02006065,3283
7389,14904.7,E02006065,3429
7390,11738.2,E02006065,7682
7391,16002.5,E02006065,8966
7392,12839.5,E02006065,9370
7393,11867.3,E02006065,9434
7394,2337,E02006065,9649
7395,2335.8,E02006065,9886
7396,752.6,E02006065,10829
7397,13625.6,E02006065,11306
7398,13625.6,E02006065,11370
7399,2312.5,E02006065,12005
7400,14535.7,E02006065,12662
7401,14535.7,E02006065,12786
7402,4877.7,E02006065,12808
7403,11738.2,E02006065,12818
7404,4868.8,E02006065,13022
7405,12632.9,E02006065,13115
7406,10206.1,E02006065,13198
7407,12466.2,E02006065,14068
7408,2188.9,E02006065,14076
7409,14535.7,E02006065,16120
7410,14535.7,E02006065,16151
7411,14535.7,E02006065,16343
7412,15707.6,E02006065,17111
7413,12473.5,E02006065,17370
7414,14535.7,E02006065,17724
7415,14619.7,E02006065,20704
7416,12357.6,E02006072,1670
7417,15469.5,E02006072,1775
7418,12555.8,E02006072,2133
7419,12411.9,E02006072,3192
7420,12442.1,E02006072,3281
7421,15410.5,E02006072,5592
7422,12133.2,E02006072,6639
7423,12424.5,E02006072,7682
7424,12522.8,E02006072,9320
7425,12421.7,E02006072,9370
7426,11841.5,E02006072,9434
7427,12442.3,E02006072,10132
7428,15116.6,E02006072,11110
7429,13291,E02006072,11306
7430,13291,E02006072,11370
7431,12424.5,E02006072,12818
7432,12137.7,E02006072,13115
7433,6946.6,E02006072,13198
7434,12048.4,E02006072,14068
7435,14022.7,E02006072,14137
7436,10177.7,E02006072,14563
7437,12113.8,E02006072,16939
7438,12055.7,E02006072,17370
7439,12080.2,E02006072,18297
7440,12157.4,E02006072,18580
7441,15924.8,E02006072,18872
7442,15227.2,E02006072,20927
7443,7171.1,E02006077,5589
7444,1093.3,E02006077,5590
7445,13203.8,E02006077,5592
7446,9686.5,E02006077,6639
7447,8164.4,E02006077,7547
7448,15386.2,E02006077,7758
7449,11119.8,E02006077,8169
7450,10011.2,E02006077,9320
7451,9677,E02006077,10132
7452,7059,E02006077,10309
7453,14950.8,E02006077,10523
7454,13983.1,E02006077,10835
7455,12909.9,E02006077,11110
7456,14950.8,E02006077,11615
7457,15371.9,E02006077,12073
7458,11816,E02006077,14137
7459,15486.3,E02006077,16594
7460,9667.1,E02006077,16939
7461,15486.3,E02006077,17141
7462,9488.2,E02006077,18297
7463,9710.7,E02006077,18580
7464,13718.1,E02006077,18872
7465,15417.2,E02006077,18962
7466,296.6,E02006077,19413
7467,13020.5,E02006077,20927
7468,1607.8,E02006078,5589
7469,7377.5,E02006078,5590
7470,15970.7,E02006078,6639
7471,13273.3,E02006078,7547
7472,12773.2,E02006078,8167
7473,15494.1,E02006078,8168
7474,12341.7,E02006078,8169
7475,15961.2,E02006078,10132
7476,15176.9,E02006078,10165
7477,1315.2,E02006078,10309
7478,15505.2,E02006078,10816
7479,12779.4,E02006078,12411
7480,11909,E02006078,12874
7481,12005.2,E02006078,14862
7482,15951.3,E02006078,16939
7483,15772.4,E02006078,18297
7484,15994.9,E02006078,18580
7485,6459.3,E02006078,19413
7486,12968.5,E02006081,1674
7487,12994.4,E02006081,1782
7488,5100.1,E02006081,5589
7489,13289.3,E02006081,5590
7490,12509.8,E02006081,8167
7491,14288.9,E02006081,8169
7492,13902.5,E02006081,9075
7493,10640.3,E02006081,10165
7494,5601.7,E02006081,10309
7495,12515.9,E02006081,12411
7496,11645.6,E02006081,12874
7497,11741.8,E02006081,14862
7498,12371.1,E02006081,19413
7499,13349.6,E02006093,1646
7500,8933.3,E02006093,1673
7501,2087,E02006093,1674
7502,2112.8,E02006093,1782
7503,8653.4,E02006093,5410
7504,13253.8,E02006093,8167
7505,8803.3,E02006093,8445
7506,355.8,E02006093,9075
7507,8981.1,E02006093,11453
7508,9092.9,E02006093,11597
7509,12227.7,E02006093,12188
7510,13260,E02006093,12411
7511,13499.7,E02006093,12564
7512,13534.2,E02006093,12565
7513,14010,E02006093,12874
7514,14106.2,E02006093,14862
7515,13534.2,E02006093,14866
7516,9533.2,E02006093,15488
7517,12530.4,E02006096,1646
7518,1067.4,E02006096,1673
7519,9548.9,E02006096,1674
7520,9574.8,E02006096,1782
7521,12066.4,E02006096,4263
7522,787.5,E02006096,5410
7523,12084.7,E02006096,6062
7524,890.8,E02006096,8445
7525,7866.6,E02006096,9075
7526,1115.2,E02006096,11453
7527,1227,E02006096,11597
7528,11902.1,E02006096,11658
7529,15059.7,E02006096,12188
7530,12680.5,E02006096,12564
7531,12715,E02006096,12565
7532,11902.1,E02006096,13061
7533,12715,E02006096,14866
7534,1667.3,E02006096,15488
7535,15497.2,E02006096,21346
7536,12857.6,E02006097,1646
7537,272.1,E02006097,1673
7538,10639.1,E02006097,1674
7539,10665,E02006097,1782
7540,11397.8,E02006097,4263
7541,349.4,E02006097,5410
7542,11416.1,E02006097,6062
7543,1218,E02006097,8445
7544,8956.9,E02006097,9075
7545,319.9,E02006097,11453
7546,431.7,E02006097,11597
7547,11233.5,E02006097,11658
7548,15386.9,E02006097,12188
7549,13007.7,E02006097,12564
7550,13042.2,E02006097,12565
7551,11233.5,E02006097,13061
7552,13042.2,E02006097,14866
7553,998.7,E02006097,15488
7554,14828.7,E02006097,21346
7555,12273.1,E02006098,1646
7556,2455.1,E02006098,1673
7557,12469.4,E02006098,1674
7558,12495.3,E02006098,1782
7559,10459.5,E02006098,4263
7560,2464.1,E02006098,5410
7561,10477.7,E02006098,6062
7562,3048.2,E02006098,8445
7563,10787.1,E02006098,9075
7564,2407.3,E02006098,11453
7565,2589.4,E02006098,11597
7566,10295.1,E02006098,11658
7567,14802.4,E02006098,12188
7568,12423.2,E02006098,12564
7569,12457.8,E02006098,12565
7570,10295.1,E02006098,13061
7571,12457.8,E02006098,14866
7572,2034.7,E02006098,15488
7573,13890.3,E02006098,21346
7574,14669.4,E02006101,191
7575,11583,E02006101,1490
7576,474.6,E02006101,1525
7577,11347.7,E02006101,1672
7578,11296.1,E02006101,1918
7579,15346.6,E02006101,3589
7580,12308.6,E02006101,4064
7581,11380,E02006101,5170
7582,10221.7,E02006101,7582
7583,12045.7,E02006101,10459
7584,933.9,E02006101,10832
7585,11682.3,E02006101,11146
7586,11305.6,E02006101,11788
7587,11583,E02006101,12072
7588,12046.8,E02006101,13277
7589,14272.9,E02006101,14769
7590,14292.7,E02006101,18680
7591,12100.7,E02006112,1490
7592,11841.6,E02006112,1672
7593,11897.7,E02006112,5170
7594,12563.5,E02006112,10459
7595,11872,E02006112,11146
7596,12100.7,E02006112,12072
7597,12564.6,E02006112,13277
7598,9834.9,E02006117,1780
7599,15285,E02006117,3589
7600,9693.1,E02006117,10311
7601,16074.9,E02006117,10913
7602,11783.7,E02006131,496
7603,8669.1,E02006131,1626
7604,12778.3,E02006131,2269
7605,8906.9,E02006131,5909
7606,12157.4,E02006131,7065
7607,11336.2,E02006131,7066
7608,12130.1,E02006131,7526
7609,12119.1,E02006131,7875
7610,12181,E02006131,10986
7611,8516.6,E02006131,12079
7612,12181,E02006131,12668
7613,9014.6,E02006131,14208
7614,8402.1,E02006131,14344
7615,12058,E02006131,14554
7616,4925.3,E02006131,14895
7617,7847.8,E02006131,16840
7618,8522.5,E02006131,16974
7619,11302.1,E02006131,17382
7620,8895.3,E02006131,18436
7621,4968.9,E02006131,20681
7622,14498.5,E02006132,496
7623,9876.2,E02006132,1251
7624,2381.9,E02006132,1626
7625,2715.6,E02006132,5909
7626,14260.4,E02006132,7066
7627,15220.6,E02006132,9110
7628,2828.5,E02006132,12079
7629,14782.4,E02006132,13869
7630,2091.4,E02006132,14208
7631,2080.2,E02006132,14344
7632,12170,E02006132,14895
7633,14481.1,E02006132,16840
7634,547.1,E02006132,16974
7635,14454.2,E02006132,17382
7636,2704,E02006132,18436
7637,12213.6,E02006132,20681
7638,11812.3,E02006133,1251
7639,642.6,E02006133,1626
7640,315.8,E02006133,5909
7641,1256.1,E02006133,12079
7642,344.3,E02006133,14208
7643,924.7,E02006133,14344
7644,12843.4,E02006133,14895
7645,15154.6,E02006133,16840
7646,2874.1,E02006133,16974
7647,304.1,E02006133,18436
7648,12887,E02006133,20681
7649,12020.5,E02006210,28
7650,13016.9,E02006210,94
7651,11717.4,E02006210,497
7652,11310,E02006210,1987
7653,11444.6,E02006210,2092
7654,11433.6,E02006210,2094
7655,16083.6,E02006210,7066
7656,11544.9,E02006210,8876
7657,11513.6,E02006210,9377
7658,10737.3,E02006210,14331
7659,15959.3,E02006210,14895
7660,11568.9,E02006210,14985
7661,11287,E02006210,19269
7662,15501.6,E02006210,20681
7663,15216.5,E02006213,262
7664,4615.6,E02006213,496
7665,11853.5,E02006213,1250
7666,8594.9,E02006213,1251
7667,15742.6,E02006213,1452
7668,14605.4,E02006213,1981
7669,15783.9,E02006213,1984
7670,15413,E02006213,1988
7671,12635.7,E02006213,2088
7672,13606,E02006213,2095
7673,15737,E02006213,6493
7674,4989.2,E02006213,7065
7675,4561.9,E02006213,7066
7676,4961.9,E02006213,7526
7677,10272.5,E02006213,9110
7678,13572.6,E02006213,9194
7679,13554.7,E02006213,9805
7680,15128.9,E02006213,11010
7681,15285.5,E02006213,11737
7682,16085,E02006213,13123
7683,14060.4,E02006213,13645
7684,10769.5,E02006213,13869
7685,15761.5,E02006213,14212
7686,15841.3,E02006213,14331
7687,8051.2,E02006213,14895
7688,4666,E02006213,17382
7689,12004.2,E02006213,18053
7690,9757.5,E02006213,18797
7691,7424.4,E02006213,20681
7692,13502.5,E02006216,260
7693,11875.4,E02006216,262
7694,13182.6,E02006216,493
7695,4175.2,E02006216,496
7696,13554.5,E02006216,1250
7697,1400.9,E02006216,1251
7698,14591.7,E02006216,1255
7699,13173.3,E02006216,1264
7700,12401.6,E02006216,1452
7701,12661.2,E02006216,1626
7702,11680.8,E02006216,1981
7703,12934.7,E02006216,1983
7704,12442.8,E02006216,1984
7705,9297.6,E02006216,2088
7706,10265,E02006216,2095
7707,12994.8,E02006216,5909
7708,12396,E02006216,6493
7709,15290.1,E02006216,6500
7710,4548.9,E02006216,7065
7711,3937,E02006216,7066
7712,15104.4,E02006216,7437
7713,3601.1,E02006216,7526
7714,14849,E02006216,8059
7715,6728,E02006216,9110
7716,10231.5,E02006216,9194
7717,15495.9,E02006216,9419
7718,13600.5,E02006216,9447
7719,10213.6,E02006216,9805
7720,15421.9,E02006216,10394
7721,15698.1,E02006216,10664
7722,11787.9,E02006216,11010
7723,11944.5,E02006216,11737
7724,11528.8,E02006216,11770
7725,13107.7,E02006216,12079
7726,13255.2,E02006216,12086
7727,12744,E02006216,13123
7728,10719.4,E02006216,13645
7729,6289.8,E02006216,13869
7730,13102.5,E02006216,14208
7731,15498.8,E02006216,14211
7732,12420.5,E02006216,14212
7733,12359.4,E02006216,14344
7734,8755,E02006216,14895
7735,14657.1,E02006216,15783
7736,11217.3,E02006216,16974
7737,4130.8,E02006216,17382
7738,12848,E02006216,17954
7739,13705.2,E02006216,18053
7740,12983.2,E02006216,18436
7741,11458.5,E02006216,18797
7742,12771.4,E02006216,18867
7743,14751.4,E02006216,19523
7744,15224.5,E02006216,19545
7745,8128.3,E02006216,20681
7746,8754.1,E02006239,1243
7747,10771.5,E02006239,1288
7748,10712.3,E02006239,1924
7749,8496.2,E02006239,5247
7750,10849.3,E02006239,10411
7751,965.3,E02006239,13110
7752,14109.8,E02006239,13712
7753,8825.3,E02006239,20550
7754,4296.3,E02006240,1243
7755,4038.4,E02006240,5247
7756,9067.7,E02006240,13110
7757,9693.6,E02006240,13712
7758,4367.5,E02006240,20550
7759,11486.1,E02006262,79
7760,11492.6,E02006262,1299
7761,11500.3,E02006262,1301
7762,14209.5,E02006262,1923
7763,13533.3,E02006262,8554
7764,7932.4,E02006262,15152
7765,8977.4,E02006262,17395
7766,11550.1,E02006262,17598
7767,12190.5,E02006262,17922
7768,12417.8,E02006263,1923
7769,14566.4,E02006263,3003
7770,13395.4,E02006263,6627
7771,13069.4,E02006263,8554
7772,15344.3,E02006263,17922
7773,6273.2,E02006283,6999
7774,6254.1,E02006283,7410
7775,7724.4,E02006283,9287
7776,8603.4,E02006283,9360
7777,6180.6,E02006283,11581
7778,6373,E02006283,12471
7779,11550.4,E02006283,15278
7780,6418.9,E02006283,17605
7781,12204.7,E02006284,1154
7782,1067.1,E02006284,6999
7783,1048.1,E02006284,7410
7784,1884.2,E02006284,9287
7785,2084.5,E02006284,9360
7786,974.6,E02006284,11581
7787,1167.7,E02006284,12471
7788,13335.4,E02006284,15278
7789,11777.3,E02006284,15393
7790,1121.8,E02006284,17605
7791,11863.1,E02006285,1154
7792,2497.9,E02006285,6999
7793,2628.4,E02006285,7410
7794,2215.5,E02006285,9287
7795,1554.2,E02006285,9360
7796,3238.8,E02006285,11581
7797,2350.9,E02006285,12471
7798,15440.7,E02006285,15278
7799,11435.7,E02006285,15393
7800,2305,E02006285,17605
7801,14012.1,E02006286,1154
7802,898.4,E02006286,6999
7803,879.4,E02006286,7410
7804,2382,E02006286,9287
7805,3604,E02006286,9360
7806,1008.3,E02006286,11581
7807,998.3,E02006286,12471
7808,12315.7,E02006286,15278
7809,13584.7,E02006286,15393
7810,1044.2,E02006286,17605
7811,5266.9,E02006291,982
7812,4025.6,E02006291,1294
7813,12357.5,E02006291,1927
7814,15321.4,E02006291,3003
7815,11598.6,E02006291,5419
7816,13442.9,E02006291,5421
7817,13944.5,E02006291,11821
7818,4871,E02006291,12369
7819,4204.7,E02006291,13356
7820,8933.8,E02006291,14541
7821,12375.5,E02006291,17081
7822,3295.6,E02006291,18210
7823,4040.3,E02006291,19154
7824,11643.3,E02006291,20799
7825,12039.1,E02006293,982
7826,8146.9,E02006293,1294
7827,14836,E02006293,1927
7828,14077.1,E02006293,5419
7829,15921.4,E02006293,5421
7830,8992.4,E02006293,12369
7831,8326.1,E02006293,13356
7832,4255.9,E02006293,14541
7833,14854,E02006293,17081
7834,7417,E02006293,18210
7835,8161.7,E02006293,19154
7836,14121.8,E02006293,20799
7837,9674,E02006314,1303
7838,11770,E02006314,2052
7839,14274.5,E02006314,5997
7840,13940.1,E02006314,6627
7841,9412.5,E02006314,7613
7842,13364.8,E02006314,9183
7843,533.6,E02006314,9215
7844,9412.5,E02006314,9577
7845,1481.2,E02006314,9670
7846,11153.3,E02006314,10355
7847,9241.6,E02006314,10957
7848,13746.7,E02006314,14057
7849,13360.8,E02006314,14110
7850,9676.6,E02006314,14216
7851,10392,E02006314,21488
7852,7361.8,E02006454,2359
7853,8657.3,E02006454,4207
7854,378.4,E02006454,4648
7855,7218.2,E02006454,4662
7856,13622.2,E02006454,4700
7857,1872.3,E02006454,4876
7858,14647,E02006454,5349
7859,838.6,E02006454,7498
7860,13144.4,E02006454,7522
7861,11637.4,E02006454,7538
7862,14136.5,E02006454,7586
7863,961.3,E02006454,7694
7864,15699.6,E02006454,8469
7865,13130,E02006454,9152
7866,9759.5,E02006454,10128
7867,15848.5,E02006454,10827
7868,15951.9,E02006454,10902
7869,11754.9,E02006454,12887
7870,13606.3,E02006454,13669
7871,16002.9,E02006454,13713
7872,11481.2,E02006454,13714
7873,6108.2,E02006454,14372
7874,2463,E02006454,14745
7875,5845.7,E02006454,14951
7876,15004.2,E02006454,14955
7877,6893.9,E02006454,15398
7878,14136.5,E02006454,15419
7879,13147.5,E02006454,17485
7880,14252.6,E02006454,17898
7881,13987,E02006454,18743
7882,14954,E02006454,19094
7883,9467,E02006454,19563
7884,14841,E02006454,21084
7885,5673,E02006455,2359
7886,10361.9,E02006455,4207
7887,2239.4,E02006455,4648
7888,5431.4,E02006455,4662
7889,13154.4,E02006455,4700
7890,511.2,E02006455,4876
7891,15330.6,E02006455,6139
7892,15736.8,E02006455,7354
7893,2717.6,E02006455,7498
7894,12676.6,E02006455,7522
7895,2601.6,E02006455,7694
7896,12662.2,E02006455,9152
7897,11464.1,E02006455,10128
7898,15981.2,E02006455,12093
7899,13138.5,E02006455,13669
7900,4321.5,E02006455,14372
7901,15623.1,E02006455,14588
7902,219.8,E02006455,14745
7903,5377.9,E02006455,14951
7904,15810.2,E02006455,15004
7905,5107.2,E02006455,15398
7906,12679.7,E02006455,17485
7907,13784.8,E02006455,17898
7908,11345.9,E02006455,19563
7909,16080.1,E02006455,21338
7910,2431,E02006513,31
7911,9633.8,E02006513,188
7912,11289.9,E02006513,373
7913,12876.8,E02006513,1365
7914,13693.9,E02006513,1728
